2025-05-27 21:36:10,332 - INFO - Episode 167 | Avg Reward: -0.0509 | Avg Q total: -0.1792 | Avg Loss: 0.2702 | Avg Entropy: 0.1212
2025-05-27 21:36:11,141 - INFO - Episode 168 | Avg Reward: -0.0711 | Avg Q total: -0.1876 | Avg Loss: 0.3920 | Avg Entropy: 0.1188
2025-05-27 21:36:11,965 - INFO - Episode 169 | Avg Reward: -0.0846 | Avg Q total: -0.2278 | Avg Loss: 0.5006 | Avg Entropy: 0.1164
2025-05-27 21:36:12,802 - INFO - Episode 170 | Avg Reward: -0.1077 | Avg Q total: -0.2008 | Avg Loss: 0.5177 | Avg Entropy: 0.1141
2025-05-27 21:36:13,618 - INFO - Episode 171 | Avg Reward: -0.1140 | Avg Q total: -0.1993 | Avg Loss: 0.6985 | Avg Entropy: 0.1118
2025-05-27 21:36:14,437 - INFO - Episode 172 | Avg Reward: -0.0431 | Avg Q total: -0.1427 | Avg Loss: 0.2893 | Avg Entropy: 0.1096
2025-05-27 21:36:15,247 - INFO - Episode 173 | Avg Reward: -0.1056 | Avg Q total: -0.1708 | Avg Loss: 0.4589 | Avg Entropy: 0.1074
2025-05-27 21:36:16,057 - INFO - Episode 174 | Avg Reward: -0.0695 | Avg Q total: -0.1145 | Avg Loss: 0.4609 | Avg Entropy: 0.1053
2025-05-27 21:36:16,877 - INFO - Episode 175 | Avg Reward: -0.0823 | Avg Q total: -0.1194 | Avg Loss: 0.5261 | Avg Entropy: 0.1032
2025-05-27 21:36:17,723 - INFO - Episode 176 | Avg Reward: -0.0760 | Avg Q total: -0.0955 | Avg Loss: 0.4117 | Avg Entropy: 0.1011
2025-05-27 21:36:18,572 - INFO - Episode 177 | Avg Reward: -0.0355 | Avg Q total: -0.0326 | Avg Loss: 0.2856 | Avg Entropy: 0.0991
2025-05-27 21:36:19,431 - INFO - Episode 178 | Avg Reward: -0.1212 | Avg Q total: -0.0795 | Avg Loss: 0.7228 | Avg Entropy: 0.0971
2025-05-27 21:36:20,274 - INFO - Episode 179 | Avg Reward: -0.0451 | Avg Q total: 0.0382 | Avg Loss: 0.2676 | Avg Entropy: 0.0952
2025-05-27 21:36:21,093 - INFO - Episode 180 | Avg Reward: -0.0467 | Avg Q total: 0.0628 | Avg Loss: 0.3267 | Avg Entropy: 0.0933
2025-05-27 21:36:21,916 - INFO - Episode 181 | Avg Reward: -0.0327 | Avg Q total: 0.1259 | Avg Loss: 0.2412 | Avg Entropy: 0.0914
