episode,avg_reward,avg_q_total,avg_loss,agent_0_q_indiv,agent_0_loss,agent_1_q_indiv,agent_1_loss,agent_2_q_indiv,agent_2_loss
117,-0.06390994787216187,2.4007701873779297,0.6611460447311401,0.3561367690563202,0.01589229516685009,-0.13027623295783997,0.03759054094552994,0.7583016753196716,0.014780673198401928
118,-0.12316446006298065,2.5038578510284424,0.8119844198226929,0.38135823607444763,0.01723053678870201,-0.13051435351371765,0.04554810747504234,0.779234766960144,0.023239701986312866
119,-0.1151881217956543,2.617016077041626,0.7952649593353271,0.4075651168823242,0.016148123890161514,-0.11012794822454453,0.04367074370384216,0.8153265118598938,0.018900370225310326
120,-0.11663023382425308,2.70682430267334,1.0179879665374756,0.424609512090683,0.015581036917865276,-0.09759552776813507,0.041115980595350266,0.8304592967033386,0.02013538032770157
121,-0.12583008408546448,2.799299716949463,0.7916805744171143,0.436657577753067,0.016864554956555367,-0.07844413071870804,0.037282560020685196,0.8462837934494019,0.022829927504062653
122,-0.110831119120121,2.822310209274292,0.8945097327232361,0.44270142912864685,0.019294071942567825,-0.06269272416830063,0.03035874292254448,0.8475476503372192,0.01908145844936371
123,-0.12854428589344025,2.843930721282959,0.7812547087669373,0.4593419134616852,0.016545720398426056,-0.07540102303028107,0.036752574145793915,0.8488863110542297,0.021498162299394608
124,-0.1274528205394745,2.8645548820495605,0.9122354984283447,0.4646264910697937,0.01934506744146347,-0.04650909826159477,0.03184477239847183,0.8502017855644226,0.022303063422441483
125,-0.08023441582918167,2.877328634262085,0.5772292613983154,0.4823346734046936,0.011811679229140282,-0.04926230385899544,0.02512717805802822,0.8314765691757202,0.018227199092507362
126,-0.0871841236948967,2.84233021736145,0.4462522566318512,0.48078006505966187,0.014355234801769257,-0.03602062910795212,0.020894719287753105,0.825823962688446,0.016749180853366852
127,-0.10349731147289276,2.7531509399414062,0.6338776350021362,0.46534648537635803,0.02165909856557846,-0.039171893149614334,0.024266693741083145,0.8027049899101257,0.024070966988801956
128,-0.11815962940454483,2.736711025238037,0.6020804643630981,0.4776179790496826,0.020431814715266228,-0.019659655168652534,0.023139404132962227,0.788237988948822,0.023599255830049515
129,-0.1353496015071869,2.6287128925323486,0.769424557685852,0.4620271325111389,0.022716816514730453,-0.032886017113924026,0.023676622658967972,0.7575417757034302,0.02758496068418026
130,-0.13856248557567596,2.5466420650482178,0.7140477299690247,0.46316424012184143,0.019967472180724144,-0.021153094246983528,0.02005244977772236,0.7221550941467285,0.033906761556863785
131,-0.06991945952177048,2.5068516731262207,0.47394901514053345,0.44704046845436096,0.016477447003126144,-0.015603494830429554,0.013425287790596485,0.7114096283912659,0.01673920825123787
132,-0.10393334925174713,2.3847930431365967,0.4399358928203583,0.43878084421157837,0.01573997549712658,-0.02591964602470398,0.016586609184741974,0.6748698353767395,0.024802636355161667
133,-0.11529536545276642,2.2614593505859375,0.562008798122406,0.4212748408317566,0.01946214959025383,-0.027887439355254173,0.017814835533499718,0.6460070610046387,0.022631581872701645
134,-0.07513473927974701,2.159151077270508,0.32415884733200073,0.3956153392791748,0.016146525740623474,-0.0355428047478199,0.011265073902904987,0.6187981963157654,0.016770372167229652
135,-0.10753707587718964,2.0343708992004395,0.6108200550079346,0.3803890645503998,0.02045457437634468,-0.04023778438568115,0.013201909139752388,0.5870428681373596,0.02383219264447689
136,-0.21572406589984894,1.8382724523544312,1.263468623161316,0.34522178769111633,0.031988032162189484,-0.05687851458787918,0.026558151468634605,0.5496031641960144,0.038745682686567307
137,-0.1355379968881607,1.755750060081482,0.7472735643386841,0.3278612792491913,0.023221885785460472,-0.05564882606267929,0.016101911664009094,0.5183757543563843,0.02859053574502468
138,-0.10916640609502792,1.6337082386016846,0.6901664137840271,0.3026009202003479,0.023526329547166824,-0.06414498388767242,0.015002386644482613,0.5003145933151245,0.018695635721087456
139,-0.0543748140335083,1.5135364532470703,0.5043660402297974,0.29130297899246216,0.017972659319639206,-0.07147720456123352,0.0107515137642622,0.4630993902683258,0.017723266035318375
140,-0.08808343857526779,1.3846161365509033,0.5687339901924133,0.2674025297164917,0.019919639453291893,-0.08315964043140411,0.01271367259323597,0.4340028166770935,0.023833787068724632
141,-0.09022832661867142,1.2828855514526367,0.47325649857521057,0.24210353195667267,0.01990107074379921,-0.09272588789463043,0.010562638752162457,0.4088672697544098,0.021148715168237686
142,-0.110855832695961,1.154764175415039,0.5101744532585144,0.2181960642337799,0.021986881271004677,-0.12127353996038437,0.013358892872929573,0.37689337134361267,0.02596709504723549
143,-0.08698983490467072,1.0627415180206299,0.3981877863407135,0.19939394295215607,0.01909232698380947,-0.11757602542638779,0.00975925661623478,0.3554796874523163,0.0262024886906147
144,-0.11323791742324829,0.9420455694198608,0.5771608948707581,0.18328501284122467,0.02013060823082924,-0.13432097434997559,0.01596316136419773,0.33681946992874146,0.028361881151795387
145,-0.0590483732521534,0.8777543902397156,0.32488542795181274,0.16231778264045715,0.019355472177267075,-0.13573719561100006,0.011342117562890053,0.32248353958129883,0.01803867146372795
146,-0.11573102325201035,0.7653918266296387,0.4456062614917755,0.154433935880661,0.021638119593262672,-0.14394031465053558,0.014037731103599072,0.2946810722351074,0.031167570501565933
147,-0.11839072406291962,0.6744731664657593,0.7062298059463501,0.12785178422927856,0.02524072490632534,-0.15263405442237854,0.013379737734794617,0.2818484604358673,0.03226234018802643
148,-0.10457068681716919,0.5934104323387146,0.6956905126571655,0.11271722614765167,0.022939274087548256,-0.1621440351009369,0.01380869746208191,0.26452094316482544,0.027069276198744774
149,-0.05480078607797623,0.535359263420105,0.4562852680683136,0.11671225726604462,0.01761036366224289,-0.14734530448913574,0.009396610781550407,0.25190234184265137,0.027134394273161888
150,-0.15482749044895172,0.41935986280441284,0.8691351413726807,0.09806883335113525,0.023856382817029953,-0.17420929670333862,0.01986813172698021,0.23603478074073792,0.035886865109205246
151,-0.11265094578266144,0.37856951355934143,0.6953461766242981,0.08852989971637726,0.020187154412269592,-0.17196977138519287,0.015452170744538307,0.2240825891494751,0.030833715572953224
152,-0.0800129622220993,0.3182559013366699,0.43315017223358154,0.07107602059841156,0.019187284633517265,-0.1798270344734192,0.012533141300082207,0.20873136818408966,0.025177141651511192
153,-0.05876237154006958,0.2512257695198059,0.4489158093929291,0.06398240476846695,0.01747448742389679,-0.17976588010787964,0.01284058392047882,0.20778946578502655,0.021035905927419662
154,-0.1500653773546219,0.15035027265548706,0.7743342518806458,0.04914533346891403,0.026407087221741676,-0.19301317632198334,0.018131811171770096,0.18054036796092987,0.04320698231458664
155,-0.0800953358411789,0.15207219123840332,0.42356741428375244,0.040761083364486694,0.017753321677446365,-0.20154578983783722,0.012579907663166523,0.1692849099636078,0.02655870094895363
156,-0.052183061838150024,0.07301820814609528,0.3549463152885437,0.03189379349350929,0.014751957729458809,-0.2188832312822342,0.014007757417857647,0.15557709336280823,0.02528112754225731
157,-0.0750310868024826,0.02480013109743595,0.6225202083587646,0.025674957782030106,0.019349325448274612,-0.21435615420341492,0.01657530851662159,0.15103018283843994,0.027112584561109543
158,-0.11523501574993134,-0.013070049695670605,0.5980669260025024,0.025522315874695778,0.020422667264938354,-0.21581348776817322,0.018151497468352318,0.14445513486862183,0.030917739495635033
159,-0.07605224847793579,-0.061530858278274536,0.49031782150268555,0.012408311478793621,0.01744336448609829,-0.23077194392681122,0.016982916742563248,0.13191261887550354,0.028285697102546692
160,-0.05304960161447525,-0.06018667668104172,0.2896500527858734,0.018759869039058685,0.013826698064804077,-0.2263433039188385,0.015683481469750404,0.13787759840488434,0.019289134070277214
161,-0.0935482382774353,-0.10312779247760773,0.4112628996372223,0.011726214550435543,0.017484739422798157,-0.21556301414966583,0.016449322924017906,0.1269858181476593,0.028121044859290123
162,-0.09949640929698944,-0.13335372507572174,0.4781288504600525,0.020807376131415367,0.016799921169877052,-0.22490057349205017,0.01962226815521717,0.12244509160518646,0.03237658739089966
163,-0.09138554334640503,-0.16031746566295624,0.6244649291038513,-0.004853057209402323,0.021007975563406944,-0.2471797913312912,0.021223273128271103,0.10720410197973251,0.035745251923799515
164,-0.0826287716627121,-0.1762673407793045,0.49558180570602417,-0.006594271864742041,0.023455461487174034,-0.23599067330360413,0.01752953603863716,0.10890607535839081,0.029775356873869896
165,-0.06381821632385254,-0.16664476692676544,0.3927116096019745,0.00711536779999733,0.016667665913701057,-0.23388738930225372,0.019864331930875778,0.11546473205089569,0.02762320078909397
166,-0.16122949123382568,-0.2441481053829193,0.8505991101264954,-0.015126338228583336,0.03117443062365055,-0.25450024008750916,0.02739977464079857,0.08822603523731232,0.0555642768740654
167,-0.050893038511276245,-0.17924731969833374,0.27020615339279175,-0.009229173883795738,0.01930442824959755,-0.2506956458091736,0.016735965386033058,0.09841625392436981,0.024458972737193108
168,-0.07106856256723404,-0.1875508576631546,0.391988068819046,-0.0053221238777041435,0.01976221427321434,-0.25828275084495544,0.020934049040079117,0.10696864128112793,0.023676246404647827
169,-0.08464713394641876,-0.22780752182006836,0.500645637512207,-0.011877486482262611,0.027710575610399246,-0.25402364134788513,0.023795461282134056,0.10685797780752182,0.03346177935600281
170,-0.10769341140985489,-0.20077700912952423,0.5177240371704102,-0.0012116506695747375,0.025833815336227417,-0.2409619837999344,0.02323742024600506,0.10135973989963531,0.04157526046037674
171,-0.11397142708301544,-0.19933466613292694,0.6984716653823853,-0.0011877177748829126,0.027932370081543922,-0.2438284158706665,0.026001637801527977,0.09705189615488052,0.044064998626708984
172,-0.043135471642017365,-0.142698734998703,0.28932690620422363,0.003930297680199146,0.01884595677256584,-0.24494722485542297,0.022353343665599823,0.10976908355951309,0.026666870340704918
173,-0.10561448335647583,-0.1707853525876999,0.4588957130908966,0.0028113084845244884,0.02794848382472992,-0.25251835584640503,0.02880275808274746,0.10686448961496353,0.035322558134794235
174,-0.0694732517004013,-0.11454018205404282,0.4609208405017853,0.009656069800257683,0.023104676976799965,-0.24042825400829315,0.02344007045030594,0.1129021868109703,0.036306243389844894
175,-0.08229319006204605,-0.11940453201532364,0.5260711312294006,0.010846303775906563,0.028066832572221756,-0.2346164882183075,0.026656189933419228,0.12221632152795792,0.03443600982427597
176,-0.07600034773349762,-0.09553100168704987,0.4117092788219452,0.013322790153324604,0.026532594114542007,-0.2350279986858368,0.02916683256626129,0.12588191032409668,0.03179015964269638
177,-0.03545879200100899,-0.03264835849404335,0.2855842411518097,0.01466204784810543,0.02563738264143467,-0.2378864288330078,0.025929531082510948,0.13029006123542786,0.027549099177122116
178,-0.12117074429988861,-0.07950027287006378,0.7228314280509949,0.014691144227981567,0.0350433886051178,-0.22146598994731903,0.03342451900243759,0.12167777866125107,0.04865699261426926
179,-0.045080769807100296,0.03816016763448715,0.26761284470558167,0.021479379385709763,0.02017565630376339,-0.20950599014759064,0.02339152991771698,0.13638059794902802,0.027661580592393875
180,-0.046683378517627716,0.06280901283025742,0.32670336961746216,0.03532077372074127,0.021698996424674988,-0.20067402720451355,0.025129040703177452,0.1466250717639923,0.027674060314893723
181,-0.03267613798379898,0.1259496808052063,0.24121208488941193,0.03185046836733818,0.020549258217215538,-0.1897924542427063,0.022392136976122856,0.15139003098011017,0.024561043828725815
182,-0.07156528532505035,0.1318071037530899,0.4057820439338684,0.041965242475271225,0.027029836550354958,-0.17652013897895813,0.030902359634637833,0.16842786967754364,0.03136010468006134
183,-0.054912008345127106,0.19750255346298218,0.3019959032535553,0.052511442452669144,0.01903332583606243,-0.18366478383541107,0.03245938569307327,0.17607447504997253,0.024450594559311867
184,-0.051945727318525314,0.2495703250169754,0.33406904339790344,0.045866064727306366,0.022596880793571472,-0.17536084353923798,0.03045680746436119,0.1777171939611435,0.02556818164885044
185,-0.06801222264766693,0.2943320870399475,0.46755415201187134,0.05833364650607109,0.024743948131799698,-0.1624339520931244,0.03220382705330849,0.18888798356056213,0.03332192823290825
186,-0.06609587371349335,0.33905524015426636,0.3514637053012848,0.06207900494337082,0.02335008606314659,-0.15223589539527893,0.030473750084638596,0.19830432534217834,0.029558420181274414
187,-0.11504562199115753,0.2989409565925598,0.6806339025497437,0.05128643661737442,0.03012915328145027,-0.19405750930309296,0.045602213591337204,0.19143876433372498,0.044013530015945435
188,-0.09702973067760468,0.366723895072937,0.5484113693237305,0.07235820591449738,0.02645009756088257,-0.14082874357700348,0.039666205644607544,0.20990481972694397,0.03865563124418259
189,-0.04189768806099892,0.48630839586257935,0.3775048851966858,0.08835359662771225,0.01651676930487156,-0.1137409433722496,0.0304478220641613,0.2205161303281784,0.02779080532491207
190,-0.025759989395737648,0.528095006942749,0.29426562786102295,0.09912855923175812,0.013931694440543652,-0.10754289478063583,0.03234010934829712,0.22881761193275452,0.022608697414398193
191,-0.06067103147506714,0.541265070438385,0.5243244171142578,0.10413138568401337,0.017999317497015,-0.09188048541545868,0.035315804183483124,0.22545567154884338,0.036471761763095856
192,-0.07575851678848267,0.5547049641609192,0.5072476267814636,0.07792619615793228,0.023772848770022392,-0.125138521194458,0.039028462022542953,0.23065686225891113,0.033190444111824036
193,-0.06176816299557686,0.600792407989502,0.3583901524543762,0.09547937661409378,0.01642763242125511,-0.12323874235153198,0.04019271209836006,0.23221564292907715,0.027976322919130325
194,-0.07930804044008255,0.6405702829360962,0.40942302346229553,0.10371170938014984,0.01709655672311783,-0.10824235528707504,0.04141085222363472,0.23699383437633514,0.03046945296227932
195,-0.10736773163080215,0.6406848430633545,0.6732909679412842,0.09682615101337433,0.024830076843500137,-0.10770367085933685,0.04843233898282051,0.2540600299835205,0.032767944037914276
196,-0.08346395939588547,0.6806778907775879,0.5373543500900269,0.10330047458410263,0.02169557474553585,-0.10666539520025253,0.04408646374940872,0.24343518912792206,0.03548572212457657
197,-0.109588123857975,0.6884400248527527,0.7321209907531738,0.10744394361972809,0.021600190550088882,-0.1055949479341507,0.04934912919998169,0.2470891773700714,0.040606800466775894
198,-0.012139136902987957,0.8130470514297485,0.2551021873950958,0.11776989698410034,0.010845629498362541,-0.0879959911108017,0.03749848157167435,0.2703530192375183,0.016276348382234573
199,-0.082137331366539,0.7631065845489502,0.5238656997680664,0.10947386920452118,0.019835565239191055,-0.09926579147577286,0.04089776426553726,0.24777965247631073,0.038805242627859116
200,-0.024013984948396683,0.8755291104316711,0.2495999038219452,0.13568030297756195,0.008460059762001038,-0.04896672070026398,0.02948084846138954,0.2698167860507965,0.02040795423090458
201,-0.10452248156070709,0.7846847772598267,0.5705621838569641,0.12730975449085236,0.02136131376028061,-0.08498930931091309,0.04575876146554947,0.27553313970565796,0.029755493625998497
202,-0.07034353911876678,0.818764328956604,0.4973437488079071,0.12369110435247421,0.017026808112859726,-0.09896022081375122,0.044020894914865494,0.2670026421546936,0.029290324077010155
203,-0.013667210936546326,0.9033371806144714,0.22691136598587036,0.12504474818706512,0.012351971119642258,-0.0610700361430645,0.02880365028977394,0.2886849045753479,0.014167663641273975
204,-0.08798565715551376,0.8172376751899719,0.6651312708854675,0.12468929588794708,0.017777081578969955,-0.087644062936306,0.03968780115246773,0.2669439911842346,0.035175446420907974
205,-0.07040221989154816,0.8484963178634644,0.4759206771850586,0.12772738933563232,0.018491623923182487,-0.06445737183094025,0.031584013253450394,0.2784787714481354,0.027449076995253563
206,-0.049638621509075165,0.8529415130615234,0.27664804458618164,0.13229934871196747,0.014273938722908497,-0.06545184552669525,0.028581375256180763,0.2822508215904236,0.02147621102631092
207,-0.0459585078060627,0.8695114850997925,0.30566078424453735,0.13000312447547913,0.012842637486755848,-0.062467802315950394,0.02622116170823574,0.2841900885105133,0.023612763732671738
208,-0.0785137340426445,0.8195317387580872,0.4902311861515045,0.12511417269706726,0.02165161445736885,-0.07636032998561859,0.03228002414107323,0.2933667302131653,0.025342602282762527
209,-0.05706669017672539,0.8469258546829224,0.29215753078460693,0.1265687793493271,0.013407155871391296,-0.07767154276371002,0.02581813372671604,0.2769046723842621,0.023569755256175995
210,-0.04855739325284958,0.8422343134880066,0.367827445268631,0.12621071934700012,0.015379833988845348,-0.0785483866930008,0.02401764504611492,0.28453558683395386,0.02288638986647129
211,-0.03854527324438095,0.8463039398193359,0.31543537974357605,0.12473386526107788,0.015597233548760414,-0.06847622245550156,0.01977401413023472,0.2905004918575287,0.016389640048146248
212,-0.05236104875802994,0.8130828142166138,0.36942145228385925,0.11804363876581192,0.014842758886516094,-0.0980406254529953,0.02195848897099495,0.2776435911655426,0.022675195708870888
213,-0.08679885417222977,0.7681423425674438,0.6009944081306458,0.12199603021144867,0.01956585980951786,-0.08370223641395569,0.021350540220737457,0.275989830493927,0.03164907544851303
214,-0.09669635444879532,0.7636419534683228,0.676961362361908,0.11867402493953705,0.018936194479465485,-0.1042885035276413,0.02288937009871006,0.27620038390159607,0.027312323451042175
215,-0.040160179138183594,0.8197102546691895,0.2961476147174835,0.12830625474452972,0.01357695460319519,-0.07068080455064774,0.014457290060818195,0.2891131639480591,0.016582097858190536
216,-0.11613009870052338,0.7172344923019409,0.6265332698822021,0.10699246823787689,0.02366006001830101,-0.1007063165307045,0.02027909830212593,0.26910528540611267,0.03358323872089386
217,-0.062109969556331635,0.7652103304862976,0.28403306007385254,0.12339542806148529,0.015058448538184166,-0.0789705365896225,0.015232105739414692,0.2834121584892273,0.024665100499987602
218,-0.07126811891794205,0.7577877640724182,0.42936527729034424,0.12549984455108643,0.01570967026054859,-0.08503159135580063,0.017401961609721184,0.27689287066459656,0.028749901801347733
219,-0.11409489810466766,0.6915742754936218,0.9724934101104736,0.11391999572515488,0.02090742252767086,-0.09178270399570465,0.018287913873791695,0.2632586658000946,0.04141508787870407
220,-0.06776642799377441,0.7245426177978516,0.3554798364639282,0.1254056990146637,0.016535377129912376,-0.09242400527000427,0.017979446798563004,0.287262499332428,0.025679510086774826
221,-0.10169561207294464,0.6685506105422974,0.6557884812355042,0.1163976639509201,0.02187209017574787,-0.08754809200763702,0.016368592157959938,0.2684672474861145,0.03749161586165428
222,-0.0673602968454361,0.6697618365287781,0.4925304055213928,0.10475734621286392,0.017698535695672035,-0.1044967919588089,0.014916887506842613,0.2638724446296692,0.029912102967500687
223,-0.05147618055343628,0.6678579449653625,0.394173800945282,0.10995276272296906,0.01611573062837124,-0.10175742954015732,0.016101187095046043,0.27324962615966797,0.027983877807855606
224,-0.09893830865621567,0.603858232498169,0.41933709383010864,0.10564149916172028,0.021378537639975548,-0.10979771614074707,0.01772599294781685,0.2562926113605499,0.04065503925085068
